preChamps,match_key,r1,r2,r3,b1,b2,b3,winner
0,2019cur_qm91,frc1114,frc11,frc967,frc279,frc1756,frc3339,0
0,2019cur_qm92,frc5509,frc987,frc3654,frc4296,frc7539,frc193,0
0,2019cur_qm93,frc2767,frc107,frc3538,frc2224,frc7039,frc7553,0
0,2019cur_qm94,frc177,frc314,frc237,frc1501,frc303,frc4213,1
0,2019cur_qm95,frc5847,frc7886,frc7598,frc195,frc2998,frc3655,1
0,2019cur_qm96,frc401,frc302,frc494,frc5672,frc173,frc1610,0
0,2019cur_qm97,frc461,frc3211,frc2834,frc5865,frc11,frc329,0
0,2019cur_qm98,frc20,frc5530,frc56,frc1519,frc7515,frc1684,0
0,2019cur_qm99,frc3102,frc5914,frc226,frc3656,frc4028,frc1756,1
0,2019cur_sf1m1,frc2056,frc4296,frc1114,frc3538,frc1073,frc195,1
0,2019cur_sf1m2,frc2056,frc4296,frc1114,frc3538,frc1073,frc195,0
0,2019cur_sf1m3,frc2056,frc107,frc1114,frc3538,frc1073,frc195,1
0,2019cur_sf2m1,frc2767,frc1756,frc987,frc78,frc1241,frc1610,0
0,2019cur_sf2m2,frc987,frc1756,frc2767,frc78,frc1241,frc1610,0
0,2019dal_f1m1,frc319,frc2611,frc3641,frc4003,frc862,frc133,0
0,2019dal_f1m2,frc319,frc2611,frc3641,frc4003,frc862,frc133,1
0,2019dal_f1m3,frc319,frc2611,frc3641,frc4003,frc862,frc133,1
0,2019dal_qf1m1,frc319,frc2611,frc3641,frc2075,frc2062,frc340,0
0,2019dal_qf1m2,frc319,frc2611,frc3641,frc2075,frc2062,frc340,0
0,2019dal_qf2m1,frc1729,frc1787,frc1718,frc1506,frc4903,frc1885,0
0,2019dal_qf2m2,frc1729,frc1787,frc1718,frc1506,frc4541,frc1885,1
0,2019dal_qf2m3,frc1729,frc1787,frc1718,frc1506,frc4541,frc1885,0
0,2019dal_qf3m1,frc2200,frc5740,frc176,frc694,frc2702,frc4039,0
0,2019dal_qf3m2,frc2200,frc5740,frc176,frc694,frc2702,frc4039,1
0,2019dal_qf3m3,frc2200,frc223,frc176,frc694,frc2702,frc4039,1
0,2019dal_qf4m1,frc4003,frc133,frc862,frc4946,frc558,frc172,0
0,2019dal_qf4m2,frc4003,frc862,frc133,frc3075,frc4946,frc172,0
0,2019dal_qm1,frc1922,frc2202,frc120,frc2673,frc3990,frc5125,0
0,2019dal_qm10,frc4593,frc2883,frc1506,frc6455,frc6024,frc2619,0
0,2019dal_qm100,frc2638,frc4003,frc558,frc5740,frc2075,frc2869,0
0,2019dal_qm101,frc694,frc1922,frc340,frc1418,frc2611,frc4680,0
0,2019dal_qm102,frc2614,frc3550,frc6088,frc6455,frc5926,frc7530,0
0,2019dal_qm103,frc1718,frc2957,frc172,frc4096,frc6016,frc4970,0
0,2019dal_qm104,frc3641,frc7645,frc4039,frc2994,frc7523,frc453,0
0,2019dal_qm105,frc4541,frc4946,frc4903,frc2702,frc1506,frc4728,0
0,2019dal_qm106,frc4525,frc7491,frc5740,frc2611,frc694,frc3075,1
0,2019dal_qm107,frc5926,frc133,frc2883,frc3414,frc2075,frc120,1
0,2019dal_qm108,frc5724,frc1787,frc7530,frc1729,frc1885,frc4593,1
0,2019dal_qm109,frc6237,frc7797,frc2869,frc4680,frc1922,frc1574,1
0,2019dal_qm11,frc1885,frc2638,frc3630,frc7491,frc4970,frc2994,0
0,2019dal_qm110,frc340,frc2202,frc4130,frc4003,frc862,frc2062,1
0,2019dal_qm111,frc3630,frc2673,frc6088,frc2614,frc558,frc1091,0
0,2019dal_qm112,frc319,frc5125,frc2200,frc3550,frc7417,frc1418,0
0,2019dal_qm113,frc176,frc3990,frc2638,frc3193,frc223,frc6455,0
0,2019dal_qm114,frc6024,frc3414,frc3075,frc2619,frc1729,frc6237,1
0,2019dal_qm12,frc1418,frc4039,frc2702,frc3075,frc2614,frc133,0
0,2019dal_qm13,frc1787,frc558,frc3193,frc2202,frc5125,frc5926,0
0,2019dal_qm14,frc1729,frc2062,frc2075,frc2611,frc4096,frc1574,0
0,2019dal_qm15,frc2673,frc4003,frc319,frc2883,frc453,frc6455,0
0,2019dal_qm16,frc694,frc2994,frc4593,frc4541,frc2200,frc6237,1
0,2019dal_qm17,frc2638,frc3075,frc4903,frc7523,frc1922,frc6016,0
0,2019dal_qm18,frc340,frc5740,frc2957,frc7417,frc1506,frc3414,0
0,2019dal_qm19,frc2869,frc862,frc3641,frc3990,frc7797,frc7491,0
0,2019dal_qm2,frc4039,frc5926,frc4946,frc5740,frc319,frc4096,0
0,2019dal_qm20,frc1885,frc1418,frc223,frc6088,frc7645,frc6024,0
0,2019dal_qm21,frc120,frc4680,frc2619,frc4130,frc4946,frc172,1
0,2019dal_qm22,frc4970,frc1091,frc5724,frc176,frc4525,frc3550,1
0,2019dal_qm23,frc3630,frc2200,frc4728,frc1718,frc7530,frc2638,0
0,2019dal_qm24,frc3414,frc4039,frc6455,frc2869,frc1729,frc5125,0
0,2019dal_qm25,frc6237,frc3193,frc4903,frc223,frc3075,frc2957,1
0,2019dal_qm26,frc2202,frc6088,frc3641,frc2619,frc694,frc5740,0
0,2019dal_qm27,frc7645,frc1787,frc133,frc2883,frc4946,frc1091,0
0,2019dal_qm28,frc6024,frc1718,frc1885,frc5926,frc176,frc4003,1
0,2019dal_qm29,frc1574,frc340,frc3990,frc4970,frc558,frc3630,1
0,2019dal_qm3,frc223,frc7530,frc7645,frc340,frc2869,frc4525,1
0,2019dal_qm30,frc4593,frc172,frc2611,frc862,frc319,frc1506,1
0,2019dal_qm31,frc6016,frc4541,frc453,frc4525,frc4680,frc7797,1
0,2019dal_qm32,frc3550,frc4096,frc1922,frc7491,frc120,frc2702,1
0,2019dal_qm33,frc2062,frc2994,frc4728,frc5724,frc1418,frc2673,0
0,2019dal_qm34,frc7530,frc2614,frc2075,frc7523,frc7417,frc4130,0
0,2019dal_qm35,frc172,frc6455,frc862,frc1885,frc4903,frc694,0
0,2019dal_qm36,frc4003,frc3414,frc6237,frc4039,frc4525,frc3193,0
0,2019dal_qm37,frc3075,frc340,frc1718,frc453,frc4593,frc2202,0
0,2019dal_qm38,frc4680,frc6088,frc176,frc7491,frc133,frc2673,1
0,2019dal_qm39,frc5926,frc2994,frc2611,frc7417,frc1091,frc2702,0
0,2019dal_qm4,frc4903,frc2957,frc558,frc453,frc6237,frc3550,0
0,2019dal_qm40,frc3641,frc120,frc6016,frc7530,frc558,frc1506,1
0,2019dal_qm41,frc2883,frc5740,frc4541,frc5125,frc4970,frc7523,0
0,2019dal_qm42,frc3990,frc4728,frc6024,frc2075,frc3550,frc7645,0
0,2019dal_qm43,frc7797,frc5724,frc4096,frc223,frc2200,frc2614,1
0,2019dal_qm44,frc2619,frc2957,frc1922,frc3630,frc319,frc1787,1
0,2019dal_qm45,frc1729,frc4130,frc1574,frc2638,frc1418,frc4946,0
0,2019dal_qm46,frc6016,frc3075,frc2869,frc1091,frc2062,frc1885,1
0,2019dal_qm47,frc1506,frc453,frc2611,frc6237,frc3990,frc5926,0
0,2019dal_qm48,frc4970,frc1718,frc3550,frc2673,frc694,frc7797,1
0,2019dal_qm49,frc6088,frc7491,frc4593,frc4003,frc4039,frc120,1
0,2019dal_qm5,frc2062,frc1574,frc3414,frc694,frc176,frc2614,1
0,2019dal_qm50,frc5125,frc2614,frc2957,frc2638,frc4680,frc7645,1
0,2019dal_qm51,frc1418,frc7523,frc4525,frc6455,frc2202,frc3630,0
0,2019dal_qm52,frc172,frc2702,frc319,frc7530,frc3641,frc3193,0
0,2019dal_qm53,frc2200,frc5740,frc133,frc6024,frc1574,frc862,0
0,2019dal_qm54,frc4130,frc4728,frc1787,frc4096,frc3414,frc2869,0
0,2019dal_qm55,frc176,frc2883,frc1729,frc2994,frc4903,frc1922,0
0,2019dal_qm56,frc2062,frc223,frc7417,frc558,frc4541,frc2619,0
0,2019dal_qm57,frc4946,frc5125,frc340,frc2075,frc7491,frc5724,0
0,2019dal_qm58,frc453,frc2702,frc2614,frc4593,frc6024,frc5740,1
0,2019dal_qm59,frc1718,frc319,frc3990,frc4525,frc4130,frc1885,0
0,2019dal_qm6,frc4680,frc7523,frc2200,frc1787,frc2702,frc1729,1
0,2019dal_qm60,frc2200,frc1418,frc176,frc2957,frc2611,frc120,0
0,2019dal_qm61,frc6016,frc3630,frc1729,frc133,frc4541,frc3550,1
0,2019dal_qm62,frc7797,frc1787,frc1506,frc2075,frc2638,frc6088,1
0,2019dal_qm63,frc3075,frc3193,frc7417,frc1574,frc7645,frc2673,1
0,2019dal_qm64,frc4903,frc4970,frc862,frc3414,frc5724,frc4680,0
0,2019dal_qm65,frc4728,frc5926,frc694,frc4039,frc340,frc223,1
0,2019dal_qm66,frc1922,frc6237,frc2062,frc4946,frc3641,frc6455,1
0,2019dal_qm67,frc558,frc2869,frc2202,frc2883,frc172,frc2994,1
0,2019dal_qm68,frc2619,frc4096,frc1091,frc4003,frc7530,frc7523,0
0,2019dal_qm69,frc319,frc2075,frc4970,frc6088,frc1729,frc3075,0
0,2019dal_qm7,frc7797,frc172,frc4003,frc7417,frc133,frc4728,0
0,2019dal_qm70,frc6024,frc2638,frc4525,frc120,frc2673,frc862,0
0,2019dal_qm71,frc5125,frc694,frc7417,frc4946,frc3630,frc453,1
0,2019dal_qm72,frc4728,frc1885,frc3193,frc2614,frc1922,frc2883,1
0,2019dal_qm73,frc2869,frc2619,frc1418,frc2702,frc5926,frc6016,1
0,2019dal_qm74,frc4096,frc7530,frc4593,frc4680,frc4903,frc3990,1
0,2019dal_qm75,frc4130,frc5740,frc176,frc172,frc340,frc4541,0
0,2019dal_qm76,frc2200,frc6455,frc7797,frc7645,frc3414,frc558,1
0,2019dal_qm77,frc1574,frc1506,frc4039,frc5724,frc1718,frc2202,0
0,2019dal_qm78,frc7523,frc133,frc2062,frc2994,frc6237,frc2957,0
0,2019dal_qm79,frc3550,frc2611,frc223,frc3641,frc4003,frc1787,1
0,2019dal_qm8,frc2611,frc6016,frc5724,frc6088,frc3193,frc4130,1
0,2019dal_qm80,frc1091,frc453,frc1418,frc7491,frc172,frc2638,1
0,2019dal_qm81,frc558,frc862,frc3075,frc4728,frc176,frc4096,1
0,2019dal_qm82,frc3193,frc2869,frc2614,frc1729,frc120,frc1718,1
0,2019dal_qm83,frc2673,frc2619,frc4039,frc4903,frc2200,frc2075,1
0,2019dal_qm84,frc1922,frc4593,frc5926,frc4525,frc2062,frc4970,1
0,2019dal_qm85,frc1787,frc3990,frc223,frc5740,frc6016,frc2994,0
0,2019dal_qm86,frc1091,frc7797,frc7523,frc319,frc6024,frc340,1
0,2019dal_qm87,frc7417,frc6455,frc5724,frc133,frc3641,frc4680,1
0,2019dal_qm88,frc3414,frc3550,frc4946,frc2611,frc1885,frc2202,1
0,2019dal_qm89,frc7645,frc4130,frc4003,frc1506,frc3630,frc694,1
0,2019dal_qm9,frc2075,frc1091,frc3641,frc862,frc1718,frc4541,0
0,2019dal_qm90,frc4541,frc1574,frc7491,frc2957,frc2883,frc7530,0
0,2019dal_qm91,frc2702,frc6237,frc1718,frc862,frc6088,frc5125,0
0,2019dal_qm92,frc133,frc453,frc4970,frc3193,frc2619,frc2200,1
0,2019dal_qm93,frc3990,frc1729,frc3414,frc1091,frc223,frc172,1
0,2019dal_qm94,frc120,frc7417,frc6024,frc2062,frc4903,frc1787,1
0,2019dal_qm95,frc3641,frc5724,frc2883,frc4096,frc3075,frc3630,0
0,2019dal_qm96,frc6237,frc7645,frc7491,frc2202,frc4541,frc319,1
0,2019dal_qm97,frc2957,frc2702,frc1885,frc7797,frc4130,frc4039,0
0,2019dal_qm98,frc7523,frc2673,frc176,frc6016,frc4593,frc4946,0
0,2019dal_qm99,frc1506,frc4525,frc2994,frc5125,frc4728,frc1574,0
0,2019dal_sf1m1,frc319,frc2611,frc3641,frc1729,frc1787,frc1718,0
0,2019dal_sf1m2,frc319,frc2611,frc1574,frc1718,frc1729,frc3414,0
0,2019dal_sf2m1,frc694,frc2702,frc4039,frc4003,frc862,frc133,1
0,2019dal_sf2m2,frc694,frc2702,frc4039,frc4003,frc862,frc133,1
0,2019dar_f1m1,frc1690,frc2337,frc3542,frc3707,frc4481,frc217,0
0,2019dar_f1m2,frc1690,frc2337,frc3542,frc3707,frc4481,frc217,1
0,2019dar_f1m3,frc1690,frc2337,frc3542,frc3707,frc4481,frc217,1
0,2019dar_qf1m1,frc1676,frc5951,frc2791,frc2771,frc51,frc245,0
0,2019dar_qf1m2,frc1676,frc5951,frc2791,frc2771,frc51,frc245,0
0,2019dar_qf2m1,frc1690,frc2337,frc3542,frc868,frc16,frc1923,0
0,2019dar_qf2m2,frc1690,frc2337,frc3542,frc868,frc16,frc1923,0
0,2019dar_qf3m1,frc3707,frc4481,frc217,frc103,frc449,frc88,0
0,2019dar_qf3m2,frc3707,frc4481,frc217,frc103,frc3555,frc88,1
0,2019dar_qf3m3,frc3707,frc4481,frc217,frc103,frc3555,frc88,0
0,2019dar_qf4m1,frc225,frc503,frc125,frc1918,frc3604,frc836,0
0,2019dar_qf4m2,frc225,frc503,frc125,frc5567,frc3604,frc1918,0
0,2019dar_qm1,frc3381,frc7651,frc4381,frc3044,frc868,frc51,1
0,2019dar_qm10,frc88,frc5084,frc191,frc175,frc1676,frc3667,1
0,2019dar_qm100,frc1676,frc503,frc125,frc217,frc365,frc7673,0
0,2019dar_qm101,frc6806,frc1923,frc868,frc5943,frc1024,frc3555,0
0,2019dar_qm102,frc771,frc772,frc1690,frc5567,frc1918,frc7480,1
0,2019dar_qm103,frc836,frc4143,frc245,frc4253,frc175,frc250,0
0,2019dar_qm104,frc5811,frc5501,frc3707,frc4381,frc3618,frc16,0
0,2019dar_qm105,frc2337,frc88,frc3146,frc3604,frc2771,frc353,1
0,2019dar_qm106,frc3044,frc3542,frc1923,frc503,frc1781,frc2830,0
0,2019dar_qm107,frc449,frc7673,frc1792,frc3555,frc236,frc7480,1
0,2019dar_qm108,frc5348,frc5084,frc6806,frc7462,frc191,frc125,1
0,2019dar_qm109,frc1918,frc3667,frc7651,frc1058,frc1024,frc7885,0
0,2019dar_qm11,frc772,frc353,frc1024,frc2265,frc4143,frc7673,0
0,2019dar_qm110,frc1218,frc6401,frc2265,frc2502,frc771,frc4481,0
0,2019dar_qm111,frc51,frc2791,frc103,frc3624,frc365,frc5567,0
0,2019dar_qm112,frc868,frc3381,frc3926,frc1690,frc2500,frc217,1
0,2019dar_qm113,frc190,frc7719,frc1317,frc225,frc5951,frc772,1
0,2019dar_qm114,frc5943,frc125,frc250,frc1676,frc1918,frc2830,1
0,2019dar_qm12,frc1781,frc250,frc2771,frc16,frc6401,frc868,1
0,2019dar_qm13,frc2830,frc1317,frc836,frc7651,frc5348,frc5501,0
0,2019dar_qm14,frc4253,frc225,frc51,frc503,frc6806,frc449,0
0,2019dar_qm15,frc3604,frc1218,frc7462,frc7480,frc3667,frc3044,1
0,2019dar_qm16,frc3618,frc1058,frc771,frc1676,frc3624,frc2502,1
0,2019dar_qm17,frc7885,frc3542,frc1690,frc2265,frc175,frc125,0
0,2019dar_qm18,frc245,frc3381,frc1923,frc5811,frc772,frc88,0
0,2019dar_qm19,frc190,frc217,frc5951,frc2791,frc3146,frc1918,0
0,2019dar_qm2,frc1792,frc3604,frc5951,frc6401,frc1690,frc245,0
0,2019dar_qm20,frc4481,frc7673,frc5943,frc103,frc4143,frc7719,1
0,2019dar_qm21,frc191,frc353,frc365,frc2500,frc16,frc1792,0
0,2019dar_qm22,frc3926,frc3707,frc5567,frc1781,frc3555,frc2337,0
0,2019dar_qm23,frc4381,frc236,frc2771,frc5084,frc2502,frc1024,0
0,2019dar_qm24,frc1218,frc245,frc1918,frc125,frc2791,frc7651,0
0,2019dar_qm25,frc2830,frc225,frc7885,frc250,frc3618,frc3146,0
0,2019dar_qm26,frc217,frc3667,frc4253,frc365,frc7719,frc1792,0
0,2019dar_qm27,frc3624,frc7480,frc7673,frc5951,frc868,frc3542,1
0,2019dar_qm28,frc772,frc5348,frc2337,frc51,frc3555,frc6401,1
0,2019dar_qm29,frc191,frc4381,frc5943,frc1690,frc190,frc1781,1
0,2019dar_qm3,frc125,frc2500,frc3555,frc3618,frc5501,frc503,0
0,2019dar_qm30,frc836,frc2265,frc1058,frc1923,frc449,frc5084,1
0,2019dar_qm31,frc3381,frc103,frc16,frc1024,frc1676,frc3604,1
0,2019dar_qm32,frc236,frc6806,frc3707,frc3926,frc4481,frc2500,0
0,2019dar_qm33,frc1317,frc3044,frc5501,frc5567,frc4143,frc88,1
0,2019dar_qm34,frc7462,frc503,frc5811,frc175,frc353,frc771,0
0,2019dar_qm35,frc868,frc5943,frc1058,frc1792,frc2337,frc3618,1
0,2019dar_qm36,frc2265,frc51,frc191,frc245,frc3146,frc103,1
0,2019dar_qm37,frc1923,frc1690,frc1676,frc2791,frc2771,frc7719,0
0,2019dar_qm38,frc3667,frc236,frc3542,frc16,frc5567,frc772,1
0,2019dar_qm39,frc7885,frc3624,frc503,frc3707,frc1218,frc5348,1
0,2019dar_qm4,frc2337,frc1923,frc3624,frc1317,frc250,frc6806,0
0,2019dar_qm40,frc6806,frc217,frc4381,frc836,frc3604,frc771,1
0,2019dar_qm41,frc449,frc2830,frc3555,frc4481,frc5951,frc88,1
0,2019dar_qm42,frc4143,frc250,frc5084,frc5811,frc7480,frc365,1
0,2019dar_qm43,frc7462,frc2502,frc190,frc7673,frc7651,frc2500,1
0,2019dar_qm44,frc1918,frc1781,frc175,frc225,frc3381,frc1317,0
0,2019dar_qm45,frc3044,frc1024,frc6401,frc125,frc3926,frc353,1
0,2019dar_qm46,frc5501,frc5951,frc103,frc4253,frc771,frc7885,1
0,2019dar_qm47,frc3542,frc1676,frc836,frc1218,frc2337,frc4143,0
0,2019dar_qm48,frc2502,frc7673,frc51,frc1923,frc3604,frc250,1
0,2019dar_qm49,frc3667,frc1317,frc5811,frc3146,frc5943,frc1690,0
0,2019dar_qm5,frc103,frc1918,frc225,frc236,frc3926,frc836,0
0,2019dar_qm50,frc3555,frc1792,frc3624,frc1918,frc16,frc3044,1
0,2019dar_qm51,frc772,frc217,frc7651,frc3618,frc191,frc449,0
0,2019dar_qm52,frc2500,frc2771,frc175,frc3926,frc2830,frc5348,0
0,2019dar_qm53,frc6806,frc6401,frc1781,frc1058,frc7480,frc5501,0
0,2019dar_qm54,frc88,frc868,frc4253,frc236,frc225,frc125,1
0,2019dar_qm55,frc7719,frc2265,frc353,frc3707,frc2791,frc3381,1
0,2019dar_qm56,frc1024,frc245,frc503,frc5084,frc190,frc5567,0
0,2019dar_qm57,frc365,frc4381,frc1918,frc7462,frc4481,frc3542,0
0,2019dar_qm58,frc1792,frc103,frc2502,frc175,frc6806,frc5811,0
0,2019dar_qm59,frc5501,frc1690,frc236,frc250,frc1218,frc217,0
0,2019dar_qm6,frc2502,frc4253,frc2791,frc5348,frc7480,frc5943,1
0,2019dar_qm60,frc3146,frc191,frc4253,frc3555,frc1058,frc3381,0
0,2019dar_qm61,frc7651,frc16,frc7719,frc771,frc2337,frc5084,1
0,2019dar_qm62,frc5951,frc125,frc4143,frc3707,frc1923,frc4381,1
0,2019dar_qm63,frc868,frc4481,frc1676,frc353,frc51,frc190,0
0,2019dar_qm64,frc3667,frc3618,frc5567,frc5348,frc7673,frc6401,0
0,2019dar_qm65,frc1317,frc88,frc7480,frc2265,frc503,frc3926,0
0,2019dar_qm66,frc5943,frc365,frc772,frc2771,frc836,frc3044,1
0,2019dar_qm67,frc2500,frc7885,frc2791,frc1781,frc449,frc3604,0
0,2019dar_qm68,frc1024,frc7462,frc225,frc3624,frc2830,frc245,0
0,2019dar_qm69,frc7673,frc5567,frc1218,frc5084,frc1792,frc3381,0
0,2019dar_qm7,frc5567,frc5811,frc4481,frc217,frc7885,frc2771,0
0,2019dar_qm70,frc175,frc7651,frc236,frc6401,frc3146,frc1923,1
0,2019dar_qm71,frc190,frc4253,frc1918,frc2771,frc51,frc3707,1
0,2019dar_qm72,frc3044,frc365,frc5951,frc6806,frc2265,frc3618,0
0,2019dar_qm73,frc7480,frc2830,frc217,frc103,frc4381,frc2337,1
0,2019dar_qm74,frc3555,frc7885,frc1676,frc245,frc1317,frc7462,0
0,2019dar_qm75,frc5943,frc771,frc2500,frc3542,frc88,frc1024,1
0,2019dar_qm76,frc16,frc5348,frc4143,frc225,frc1690,frc1058,1
0,2019dar_qm77,frc449,frc2502,frc3926,frc353,frc3667,frc5501,0
0,2019dar_qm78,frc7719,frc836,frc1781,frc125,frc5811,frc3624,0
0,2019dar_qm79,frc503,frc2791,frc4481,frc250,frc772,frc191,0
0,2019dar_qm8,frc2830,frc1058,frc365,frc771,frc3707,frc190,1
0,2019dar_qm80,frc3604,frc175,frc2830,frc868,frc5567,frc2265,1
0,2019dar_qm81,frc7673,frc190,frc16,frc7885,frc88,frc6806,0
0,2019dar_qm82,frc225,frc6401,frc3707,frc217,frc3542,frc5084,0
0,2019dar_qm83,frc1690,frc7462,frc3618,frc1024,frc51,frc836,1
0,2019dar_qm84,frc250,frc1792,frc4381,frc772,frc7719,frc3926,0
0,2019dar_qm85,frc2771,frc125,frc1218,frc1058,frc103,frc1317,0
0,2019dar_qm86,frc4143,frc3555,frc771,frc2791,frc1781,frc3667,1
0,2019dar_qm87,frc5951,frc503,frc2337,frc3381,frc2502,frc236,0
0,2019dar_qm88,frc4481,frc353,frc7651,frc3624,frc5943,frc3604,0
0,2019dar_qm89,frc3146,frc5811,frc2500,frc4253,frc3044,frc1676,1
0,2019dar_qm9,frc3146,frc1218,frc3542,frc7719,frc7462,frc449,0
0,2019dar_qm90,frc5348,frc449,frc1918,frc365,frc245,frc868,1
0,2019dar_qm91,frc7480,frc2771,frc1923,frc191,frc5501,frc225,1
0,2019dar_qm92,frc51,frc3926,frc175,frc16,frc5951,frc1218,0
0,2019dar_qm93,frc88,frc3707,frc250,frc7651,frc103,frc7462,0
0,2019dar_qm94,frc353,frc5084,frc3618,frc3542,frc4253,frc1317,1
0,2019dar_qm95,frc1058,frc3604,frc2791,frc2830,frc5811,frc236,0
0,2019dar_qm96,frc6401,frc3624,frc449,frc4143,frc190,frc3381,1
0,2019dar_qm97,frc7719,frc3044,frc2502,frc7885,frc836,frc191,1
0,2019dar_qm98,frc2337,frc245,frc2265,frc4381,frc2500,frc3667,0
0,2019dar_qm99,frc5501,frc1781,frc3146,frc1792,frc4481,frc5348,1
0,2019dar_sf1m1,frc1676,frc771,frc2791,frc1690,frc2337,frc3542,1
0,2019dar_sf1m2,frc1676,frc5951,frc2791,frc1690,frc2337,frc3542,0
0,2019dar_sf1m3,frc1676,frc5951,frc2791,frc1690,frc2337,frc3542,1
0,2019dar_sf2m1,frc3707,frc4481,frc217,frc225,frc503,frc125,0
0,2019dar_sf2m2,frc3707,frc4481,frc217,frc225,frc4143,frc125,0
0,2019gal_f1m1,frc179,frc498,frc971,frc4587,frc5414,frc2468,0
0,2019gal_f1m2,frc179,frc498,frc971,frc4587,frc5414,frc2468,0
0,2019gal_qf1m1,frc179,frc3646,frc971,frc4488,frc2928,frc1102,1
0,2019gal_qf1m2,frc179,frc498,frc971,frc1102,frc2928,frc4488,0
0,2019gal_qf1m3,frc179,frc498,frc971,frc1102,frc2928,frc4488,0
0,2019gal_qf2m1,frc4414,frc5431,frc3128,frc114,frc2152,frc5801,1
0,2019gal_qf2m2,frc4414,frc5431,frc3128,frc114,frc2152,frc5801,1
0,2019gal_qf3m1,frc4587,frc5414,frc2468,frc2059,frc5511,frc5985,0
0,2019gal_qf3m2,frc4587,frc5414,frc2468,frc2059,frc5511,frc5985,0
0,2019gal_qf4m1,frc2478,frc1986,frc4469,frc1538,frc4026,frc2974,0
0,2019gal_qf4m2,frc2478,frc4469,frc1986,frc1538,frc4026,frc2974,0
0,2019gal_qm1,frc3480,frc5414,frc4587,frc6444,frc4414,frc299,0
0,2019gal_qm10,frc2974,frc1986,frc6418,frc3998,frc5900,frc5472,0
0,2019gal_qm100,frc2974,frc702,frc3250,frc4500,frc6768,frc4488,1
0,2019gal_qm101,frc5511,frc7246,frc6444,frc1982,frc7663,frc1414,1
0,2019gal_qm102,frc4414,frc4469,frc5900,frc5801,frc5933,frc498,1
0,2019gal_qm103,frc5414,frc7421,frc4026,frc2468,frc5431,frc7742,0
0,2019gal_qm104,frc6800,frc6036,frc5472,frc7465,frc3128,frc971,1
0,2019gal_qm105,frc179,frc3998,frc2928,frc702,frc6177,frc7620,0
0,2019gal_qm106,frc1986,frc701,frc6825,frc1102,frc1982,frc6386,0
0,2019gal_qm107,frc4738,frc2478,frc1255,frc7446,frc4500,frc7246,0
0,2019gal_qm108,frc7409,frc2551,frc4587,frc2152,frc7424,frc4488,1
0,2019gal_qm109,frc2059,frc4089,frc2443,frc597,frc3480,frc3646,1
0,2019gal_qm11,frc6479,frc1982,frc5985,frc3250,frc5801,frc2468,1
0,2019gal_qm110,frc1538,frc4565,frc1156,frc6418,frc3250,frc5511,0
0,2019gal_qm111,frc7072,frc7773,frc399,frc6479,frc114,frc2974,1
0,2019gal_qm112,frc4468,frc5985,frc1255,frc6768,frc299,frc1102,1
0,2019gal_qm12,frc6036,frc179,frc2443,frc4469,frc1156,frc5511,0
0,2019gal_qm13,frc7246,frc597,frc7465,frc2152,frc5431,frc702,1
0,2019gal_qm14,frc4488,frc498,frc6386,frc7773,frc971,frc7620,1
0,2019gal_qm15,frc3646,frc5900,frc3128,frc1414,frc1102,frc1255,0
0,2019gal_qm16,frc4089,frc2468,frc6768,frc4414,frc399,frc4565,1
0,2019gal_qm17,frc6418,frc7446,frc6479,frc5933,frc7409,frc4500,0
0,2019gal_qm18,frc6825,frc6800,frc1982,frc114,frc3998,frc5414,1
0,2019gal_qm19,frc7663,frc701,frc7742,frc4587,frc5985,frc6036,1
0,2019gal_qm2,frc702,frc6386,frc7465,frc7421,frc1255,frc1156,1
0,2019gal_qm20,frc6177,frc4738,frc4026,frc7072,frc1538,frc3480,1
0,2019gal_qm21,frc7421,frc5472,frc5801,frc3250,frc4468,frc2059,0
0,2019gal_qm22,frc2478,frc7424,frc2551,frc6444,frc2928,frc1986,0
0,2019gal_qm23,frc6800,frc3646,frc299,frc2974,frc7620,frc5431,1
0,2019gal_qm24,frc2443,frc1255,frc3998,frc1102,frc2152,frc4565,1
0,2019gal_qm25,frc6825,frc7742,frc5511,frc4414,frc3480,frc702,1
0,2019gal_qm26,frc6386,frc5801,frc4089,frc4026,frc4500,frc114,0
0,2019gal_qm27,frc701,frc971,frc4738,frc2928,frc5414,frc2468,1
0,2019gal_qm28,frc7409,frc1986,frc3250,frc6177,frc7246,frc498,0
0,2019gal_qm29,frc7446,frc399,frc5472,frc1156,frc2551,frc5985,1
0,2019gal_qm3,frc1414,frc114,frc5933,frc2443,frc2551,frc7663,0
0,2019gal_qm30,frc3128,frc1982,frc7072,frc179,frc4587,frc2059,1
0,2019gal_qm31,frc7421,frc7663,frc6418,frc6768,frc2478,frc597,1
0,2019gal_qm32,frc7424,frc5933,frc2974,frc7465,frc4468,frc1538,0
0,2019gal_qm33,frc299,frc4488,frc6479,frc6036,frc1414,frc5900,0
0,2019gal_qm34,frc3250,frc4469,frc7773,frc4738,frc6444,frc2152,0
0,2019gal_qm35,frc1102,frc114,frc2059,frc7620,frc4414,frc4500,0
0,2019gal_qm36,frc498,frc2468,frc3480,frc5472,frc1255,frc7663,0
0,2019gal_qm37,frc2551,frc4565,frc1982,frc2974,frc4026,frc3128,1
0,2019gal_qm38,frc1414,frc7072,frc7465,frc1986,frc597,frc5414,1
0,2019gal_qm39,frc1538,frc2443,frc702,frc399,frc5900,frc6444,0
